Statut CE,Statut FR,Appellation,Dénomination,Produit,Catégorie générale,Sous Catégorie,Couleur,Sucrosité,Mention,Code INAO,url site
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Séguret,Côtes du Rhône Villages Séguret rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S14,http://www.inao.gouv.fr/produit/14032
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Signargues,Côtes du Rhône Villages Signargues rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S20,http://www.inao.gouv.fr/produit/14031
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Valréas,Côtes du Rhône Villages Valréas blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531S15,http://www.inao.gouv.fr/produit/14030
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Valréas,Côtes du Rhône Villages Valréas rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531S15,http://www.inao.gouv.fr/produit/14029
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Valréas,Côtes du Rhône Villages Valréas rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S15,http://www.inao.gouv.fr/produit/14028
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Visan,Côtes du Rhône Villages Visan blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531S16,http://www.inao.gouv.fr/produit/14027
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Visan,Côtes du Rhône Villages Visan rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531S16,http://www.inao.gouv.fr/produit/14026
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Visan,Côtes du Rhône Villages Visan rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S16,http://www.inao.gouv.fr/produit/14025
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Rousset-les-Vignes,Côtes du Rhône Villages Rousset-les-Vignes rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531 02,http://www.inao.gouv.fr/produit/14024
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Rousset-les-Vignes,Côtes du Rhône Villages Rousset-les-Vignes blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531 02,http://www.inao.gouv.fr/produit/14023
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Rochegude,Côtes du Rhône Villages Rochegude rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531 01,http://www.inao.gouv.fr/produit/14022
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Rochegude,Côtes du Rhône Villages Rochegude rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531 01,http://www.inao.gouv.fr/produit/14021
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Rochegude,Côtes du Rhône Villages Rochegude blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531 01,http://www.inao.gouv.fr/produit/14020
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Roaix,Côtes du Rhône Villages Roaix rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S11,http://www.inao.gouv.fr/produit/14019
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Roaix,Côtes du Rhône Villages Roaix rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531S11,http://www.inao.gouv.fr/produit/14018
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Roaix,Côtes du Rhône Villages Roaix blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531S11,http://www.inao.gouv.fr/produit/14017
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Puyméras,Côtes du Rhône Villages Puyméras rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S19,http://www.inao.gouv.fr/produit/14016
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Plan de Dieu,Côtes du Rhône Villages Plan de Dieu rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S18,http://www.inao.gouv.fr/produit/14015
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Massif d'Uchaux,Côtes du Rhône Villages Massif d'Uchaux rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S17,http://www.inao.gouv.fr/produit/14014
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Laudun,Côtes du Rhône Villages Laudun rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S09,http://www.inao.gouv.fr/produit/14013
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Laudun,Côtes du Rhône Villages Laudun rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531S09,http://www.inao.gouv.fr/produit/14012
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Laudun,Côtes du Rhône Villages Laudun blanc,Vins,Vin tranquille,Blanc,Sec (usage),Villages,1B531S09,http://www.inao.gouv.fr/produit/14011
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Chusclan,Côtes du Rhône Villages Chusclan rouge,Vins,Vin tranquille,Rouge,Sec (usage),Villages,1R531S08,http://www.inao.gouv.fr/produit/14008
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages Chusclan,Côtes du Rhône Villages Chusclan rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531S08,http://www.inao.gouv.fr/produit/14007
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes du Rhône Villages,Côtes du Rhône Villages,Côtes du Rhône Villages rosé,Vins,Vin tranquille,Rosé,Sec (usage),Villages,1S531,http://www.inao.gouv.fr/produit/14006
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Olive de Nîmes,Olive de Nîmes,Olive de Nîmes,Fruits légumes et céréales en l'état ou transformés,Olive,Verte,,,,http://www.inao.gouv.fr/produit/14005
IGP - Indication géographique protégée,,Cidre de Normandie ou Cidre normand,Cidre de Normandie ou Cidre normand,Cidre de Normandie ou Cidre normand,Autres boissons alcoolisées,Cidre,,,,,http://www.inao.gouv.fr/produit/14000
IGP - Indication géographique protégée,,Cidre de Bretagne ou Cidre breton,Cidre de Bretagne,Cidre de Bretagne ou Cidre breton,Autres boissons alcoolisées,Cidre,,,,,http://www.inao.gouv.fr/produit/13999
IGP - Indication géographique protégée,,Coteaux du Cher et de l'Arnon,Coteaux du Cher et de l'Arnon,Coteaux du Cher et de l'Arnon blanc,Vins,Vin tranquille,Blanc,,Zone,3B182,http://www.inao.gouv.fr/produit/13993
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Gigondas,Gigondas,Gigondas rouge,Vins,Vin tranquille,Rouge,Sec (usage),,1R535S,http://www.inao.gouv.fr/produit/13975
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Gigondas,Gigondas,Gigondas rosé,Vins,Vin tranquille,Rosé,Sec (usage),,1S535S,http://www.inao.gouv.fr/produit/13974
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Chinon,Chinon,Chinon rouge,Vins,Vin tranquille,Rouge,Sec (usage),,1R222S,http://www.inao.gouv.fr/produit/13972
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Chinon,Chinon,Chinon rosé,Vins,Vin tranquille,Rosé,Sec (usage),,1S222S,http://www.inao.gouv.fr/produit/13971
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Chinon,Chinon,Chinon blanc,Vins,Vin tranquille,Blanc,Sec (usage),,1B222S,http://www.inao.gouv.fr/produit/13970
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Montagne-Saint-Emilion,Montagne-Saint-Emilion,Montagne-Saint-Emilion,Vins,Vin tranquille,Rouge,Sec (usage),,1R145S,http://www.inao.gouv.fr/produit/13969
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Saint-Nicolas-de-Bourgueil,Saint-Nicolas-de-Bourgueil,Saint-Nicolas-de-Bourgueil rouge,Vins,Vin tranquille,Rouge,Sec (usage),,1R221S,http://www.inao.gouv.fr/produit/13968
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Coco de Paimpol,Coco de paimpol,Coco de Paimpol,Fruits légumes et céréales en l'état ou transformés,Légume sec,,,,,http://www.inao.gouv.fr/produit/13962
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Pomme de terre de l'Ile de Ré,Pomme de terre de l'Ile de Ré,Pomme de terre de l'Ile de Ré,Fruits légumes et céréales en l'état ou transformés,Tubercule,,,,,http://www.inao.gouv.fr/produit/13961
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes de Provence,Côtes de Provence,Côtes de Provence rouge,Vins,Vin tranquille,Rouge,Sec (usage),,1R582S,http://www.inao.gouv.fr/produit/13960
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes de Provence,Côtes de Provence,Côtes de Provence rosé,Vins,Vin tranquille,Rosé,Sec (usage),,1S582S,http://www.inao.gouv.fr/produit/13959
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Côtes de Provence,Côtes de Provence,Côtes de Provence blanc,Vins,Vin tranquille,Blanc,Sec (usage),,1B582S,http://www.inao.gouv.fr/produit/13958
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Jambon du Kintoa,Jambon du Kintoa,Jambon du Kintoa,Viandes (et abats) frais,Porc,,,,,http://www.inao.gouv.fr/produit/13955
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Kintoa,Kintoa,Kintoa,Viandes (et abats) frais,Porc,,,,,http://www.inao.gouv.fr/produit/13954
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Champagne,Champagne,Champagne rosé,Vins,Vin mousseux,Rosé,,,1S080M 1,http://www.inao.gouv.fr/produit/13952
AOP - Appellation d'origine protégée,AOC - Appellation d'origine contrôlée,Champagne,Champagne,Champagne,Vins,Vin mousseux,Blanc,,,1B080M 1,http://www.inao.gouv.fr/produit/13951
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Régional,3R007,http://www.inao.gouv.fr/produit/13950
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Régional,3S007,http://www.inao.gouv.fr/produit/13949
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Régional,3B007,http://www.inao.gouv.fr/produit/13948
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Régional,3R007M,http://www.inao.gouv.fr/produit/13947
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Régional,3S007M,http://www.inao.gouv.fr/produit/13946
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Régional,3S007M,http://www.inao.gouv.fr/produit/13945
IGP - Indication géographique protégée,,Méditerranée,Méditerranée,Méditerranée mousseux de qualité blanc,Vins,Vin mousseux,Blanc,,Régional,3B007M,http://www.inao.gouv.fr/produit/13944
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar rouge,Vins,Vin tranquille,Rouge,,Régional,3R034,http://www.inao.gouv.fr/produit/13943
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar rosé,Vins,Vin tranquille,Rosé,,Régional,3S034,http://www.inao.gouv.fr/produit/13942
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Régional,3R034,http://www.inao.gouv.fr/produit/13941
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Régional,3S034,http://www.inao.gouv.fr/produit/13940
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Régional,3B034,http://www.inao.gouv.fr/produit/13939
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Régional,3R034M,http://www.inao.gouv.fr/produit/13938
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar mousseux de qualité blanc,Vins,Vin mousseux,Blanc,,Régional,3B034M,http://www.inao.gouv.fr/produit/13937
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar blanc,Vins,Vin tranquille,Blanc,,Régional,3B034,http://www.inao.gouv.fr/produit/13936
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Coteaux de Montélimar,Méditérranée Coteaux de Montélimar  mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Régional,3S034M,http://www.inao.gouv.fr/produit/13935
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan rouge,Vins,Vin tranquille,Rouge,,Régional,3R033,http://www.inao.gouv.fr/produit/13934
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan rosé,Vins,Vin tranquille,Rosé,,Régional,3S033,http://www.inao.gouv.fr/produit/13933
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Régional,3R033,http://www.inao.gouv.fr/produit/13932
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Régional,3S033,http://www.inao.gouv.fr/produit/13931
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Régional,3B033,http://www.inao.gouv.fr/produit/13930
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Régional,3R033M,http://www.inao.gouv.fr/produit/13929
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Régional,3S033M,http://www.inao.gouv.fr/produit/13928
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan mousseux de qualité blanc,Vins,Vin mousseux,Blanc,,Régional,3B033M,http://www.inao.gouv.fr/produit/13927
IGP - Indication géographique protégée,,Méditerranée,Méditérranée Comté de Grignan,Méditérranée Comté de Grignan blanc,Vins,Vin tranquille,Blanc,,Régional,3B033,http://www.inao.gouv.fr/produit/13926
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Valromey,Coteaux de l'Ain Valromey primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Départemental,3B015,http://www.inao.gouv.fr/produit/13925
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Valromey,Coteaux de l'Ain Valromey mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Départemental,3R015M,http://www.inao.gouv.fr/produit/13924
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Valromey,Coteaux de l'Ain Valromey mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Départemental,3S015M,http://www.inao.gouv.fr/produit/13923
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Valromey,Coteaux de l'Ain Valromey mousseux de qualité blanc,Vins,Vin mousseux,Blanc,,Départemental,3B015M,http://www.inao.gouv.fr/produit/13922
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Valromey,Coteaux de l'Ain Valromey blanc,Vins,Vin tranquille,Blanc,,Départemental,3B015,http://www.inao.gouv.fr/produit/13921
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Val de Saône,Coteaux de l'Ain Val de Saône rouge,Vins,Vin tranquille,Rouge,,Départemental,3R014,http://www.inao.gouv.fr/produit/13920
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Val de Saône,Coteaux de l'Ain Val de Saône rosé,Vins,Vin tranquille,Rosé,,Départemental,3S014,http://www.inao.gouv.fr/produit/13919
IGP - Indication géographique protégée,,Coteaux de l'Ain,Coteaux de l’Ain Val de Saône,Coteaux de l'Ain Val de Saône primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Départemental,3R014,http://www.inao.gouv.fr/produit/13918
